# z (nm)   (kJ/mol)
  0.0740  261.99739
  0.0760  259.69279
  0.0780  257.43340
  0.0800  254.93468
  0.0820  252.65951
  0.0840  250.27473
  0.0860  247.88410
  0.0880  245.59192
  0.0900  243.26183
  0.0920  240.90191
  0.0940  238.49946
  0.0960  236.01506
  0.0980  233.45997
  0.1000  230.81441
  0.1020  228.07605
  0.1040  225.22896
  0.1060  222.27150
  0.1080  219.19735
  0.1100  216.01139
  0.1120  212.70551
  0.1140  209.28371
  0.1160  205.73557
  0.1180  202.05344
  0.1200  198.22814
  0.1220  194.24764
  0.1240  190.10868
  0.1260  185.82829
  0.1280  181.46017
  0.1300  177.08328
  0.1320  172.78313
  0.1340  168.63750
  0.1360  164.69148
  0.1380  160.92906
  0.1400  157.30735
  0.1420  153.75121
  0.1440  150.19994
  0.1460  146.60078
  0.1480  142.94622
  0.1500  139.25833
  0.1520  135.57943
  0.1540  131.96043
  0.1560  128.44068
  0.1580  125.03672
  0.1600  121.74230
  0.1620  118.55048
  0.1640  115.45689
  0.1660  112.45000
  0.1680  109.49674
  0.1700  106.55971
  0.1720  103.59553
  0.1740  100.58494
  0.1760   97.53748
  0.1780   94.46280
  0.1800   91.38550
  0.1820   88.32195
  0.1840   85.29940
  0.1860   82.32221
  0.1880   79.38945
  0.1900   76.49853
  0.1920   73.65609
  0.1940   70.85705
  0.1960   68.11013
  0.1980   65.40974
  0.2000   62.76046
  0.2020   60.15878
  0.2040   57.60623
  0.2060   55.09130
  0.2080   52.61799
  0.2100   50.19256
  0.2120   47.81378
  0.2140   45.48719
  0.2160   43.21244
  0.2180   40.99590
  0.2200   38.83947
  0.2220   36.73398
  0.2240   34.66449
  0.2260   32.64629
  0.2280   30.65704
  0.2300   28.70381
  0.2320   26.77474
  0.2340   24.88693
  0.2360   23.03415
  0.2380   21.22906
  0.2400   19.46817
  0.2420   17.76106
  0.2440   16.10428
  0.2460   14.50448
  0.2480   12.94968
  0.2500   11.45009
  0.2520   10.00364
  0.2540    8.60280
  0.2560    7.24897
  0.2580    5.94192
  0.2600    4.67647
  0.2620    3.45787
  0.2640    2.28179
  0.2660    1.14354
  0.2680    0.03134
  0.2700   -1.03622
  0.2720   -2.06122
  0.2740   -3.05224
  0.2760   -3.99537
  0.2780   -4.88312
  0.2800   -5.72857
  0.2820   -6.51982
  0.2840   -7.25602
  0.2860   -7.94303
  0.2880   -8.59513
  0.2900   -9.20020
  0.2920   -9.77976
  0.2940  -10.32748
  0.2960  -10.84626
  0.2980  -11.33580
  0.3000  -11.78341
  0.3020  -12.20679
  0.3040  -12.58525
  0.3060  -12.92325
  0.3080  -13.22569
  0.3100  -13.50055
  0.3120  -13.73369
  0.3140  -13.92619
  0.3160  -14.07509
  0.3180  -14.18882
  0.3200  -14.25912
  0.3220  -14.29985
  0.3240  -14.31460
  0.3260  -14.30186
  0.3280  -14.27740
  0.3300  -14.23305
  0.3320  -14.18378
  0.3340  -14.13401
  0.3360  -14.07321
  0.3380  -14.01181
  0.3400  -13.93406
  0.3420  -13.84684
  0.3440  -13.73871
  0.3460  -13.59588
  0.3480  -13.41583
  0.3500  -13.19909
  0.3520  -12.95584
  0.3540  -12.69479
  0.3560  -12.41429
  0.3580  -12.14208
  0.3600  -11.86586
  0.3620  -11.61039
  0.3640  -11.37814
  0.3660  -11.16406
  0.3680  -10.97562
  0.3700  -10.79716
  0.3720  -10.61926
  0.3740  -10.43814
  0.3760  -10.25603
  0.3780  -10.05501
  0.3800   -9.84762
  0.3820   -9.64193
  0.3840   -9.44662
  0.3860   -9.25765
  0.3880   -9.09068
  0.3900   -8.96207
  0.3920   -8.86220
  0.3940   -8.79019
  0.3960   -8.73980
  0.3980   -8.71292
  0.4000   -8.70080
  0.4020   -8.69829
  0.4040   -8.70545
  0.4060   -8.70842
  0.4080   -8.70841
  0.4100   -8.70092
  0.4120   -8.69250
  0.4140   -8.67433
  0.4160   -8.65597
  0.4180   -8.64123
  0.4200   -8.62699
  0.4220   -8.61702
  0.4240   -8.61157
  0.4260   -8.60133
  0.4280   -8.58534
  0.4300   -8.55480
  0.4320   -8.53951
  0.4340   -8.52241
  0.4360   -8.50949
  0.4380   -8.50423
  0.4400   -8.49218
  0.4420   -8.47369
  0.4440   -8.44390
  0.4460   -8.39697
  0.4480   -8.33392
  0.4500   -8.26092
  0.4520   -8.18486
  0.4540   -8.11414
  0.4560   -8.04701
  0.4580   -7.98513
  0.4600   -7.92786
  0.4620   -7.86524
  0.4640   -7.79041
  0.4660   -7.71309
  0.4680   -7.62596
  0.4700   -7.54041
  0.4720   -7.45279
  0.4740   -7.36349
  0.4760   -7.28060
  0.4780   -7.20056
  0.4800   -7.12253
  0.4820   -7.04467
  0.4840   -6.96172
  0.4860   -6.87469
  0.4880   -6.77854
  0.4900   -6.68138
  0.4920   -6.58235
  0.4940   -6.47501
  0.4960   -6.36285
  0.4980   -6.24834
  0.5000   -6.13483
  0.5020   -6.02536
  0.5040   -5.91642
  0.5060   -5.81217
  0.5080   -5.70934
  0.5100   -5.61335
  0.5120   -5.51289
  0.5140   -5.41474
  0.5160   -5.31101
  0.5180   -5.20447
  0.5200   -5.09516
  0.5220   -4.97888
  0.5240   -4.86321
  0.5260   -4.74855
  0.5280   -4.63124
  0.5300   -4.51449
  0.5320   -4.40411
  0.5340   -4.30017
  0.5360   -4.19007
  0.5380   -4.09358
  0.5400   -4.00261
  0.5420   -3.91283
  0.5440   -3.82337
  0.5460   -3.73916
  0.5480   -3.65553
  0.5500   -3.57561
  0.5520   -3.48960
  0.5540   -3.39768
  0.5560   -3.30366
  0.5580   -3.20393
  0.5600   -3.09386
  0.5620   -2.98115
  0.5640   -2.87194
  0.5660   -2.75369
  0.5680   -2.63055
  0.5700   -2.51997
  0.5720   -2.40795
  0.5740   -2.30540
  0.5760   -2.20456
  0.5780   -2.08909
  0.5800   -1.97055
  0.5820   -1.84010
  0.5840   -1.69913
  0.5860   -1.54962
  0.5880   -1.39308
  0.5900   -1.23632
  0.5920   -1.08050
  0.5940   -0.93358
  0.5960   -0.79849
  0.5980   -0.68281
  0.6000   -0.57659
  0.6020   -0.48501
  0.6040   -0.40407
  0.6060   -0.32954
  0.6080   -0.24951
  0.6100   -0.17768
  0.6120   -0.09896
  0.6140   -0.01410
  0.6160    0.06227
  0.6180    0.15092
  0.6200    0.23317
  0.6220    0.30186
  0.6240    0.36460
  0.6260    0.41599
  0.6280    0.46057
  0.6300    0.49777
  0.6320    0.53108
  0.6340    0.55788
  0.6360    0.58059
  0.6380    0.60969
  0.6400    0.63418
  0.6420    0.66476
  0.6440    0.69794
  0.6460    0.74627
  0.6480    0.79194
  0.6500    0.84385
  0.6520    0.89243
  0.6540    0.92292
  0.6560    0.94276
  0.6580    0.94867
  0.6600    0.93178
  0.6620    0.90874
  0.6640    0.89206
  0.6660    0.86704
  0.6680    0.85046
  0.6700    0.84771
  0.6720    0.84433
  0.6740    0.84088
  0.6760    0.83497
  0.6780    0.83480
  0.6800    0.82365
  0.6820    0.80884
  0.6840    0.78706
  0.6860    0.76410
  0.6880    0.73159
  0.6900    0.70516
  0.6920    0.67892
  0.6940    0.65597
  0.6960    0.63996
  0.6980    0.62229
  0.7000    0.60555
  0.7020    0.58233
  0.7040    0.55742
  0.7060    0.51948
  0.7080    0.47382
  0.7100    0.42010
  0.7120    0.35128
  0.7140    0.27777
  0.7160    0.20124
  0.7180    0.12655
  0.7200    0.06023
  0.7220   -0.00032
  0.7240   -0.04928
  0.7260   -0.08698
  0.7280   -0.10889
  0.7300   -0.13182
  0.7320   -0.15415
  0.7340   -0.17541
  0.7360   -0.20754
  0.7380   -0.25147
  0.7400   -0.29369
  0.7420   -0.34599
  0.7440   -0.40493
  0.7460   -0.45816
  0.7480   -0.51130
  0.7500   -0.56389
  0.7520   -0.60865
  0.7540   -0.63650
  0.7560   -0.66117
  0.7580   -0.67782
  0.7600   -0.68605
  0.7620   -0.68733
  0.7640   -0.68997
  0.7660   -0.70257
  0.7680   -0.72647
  0.7700   -0.75243
  0.7720   -0.79515
  0.7740   -0.84390
  0.7760   -0.89925
  0.7780   -0.94403
  0.7800   -0.97994
  0.7820   -1.00961
  0.7840   -1.02304
  0.7860   -1.02214
  0.7880   -1.01794
  0.7900   -1.00024
  0.7920   -0.98191
  0.7940   -0.97367
  0.7960   -0.97422
  0.7980   -0.98034
  0.8000   -0.98472
  0.8020   -0.98912
  0.8040   -1.00144
  0.8060   -1.01755
  0.8080   -1.03436
  0.8100   -1.05841
  0.8120   -1.07808
  0.8140   -1.09437
  0.8160   -1.08902
  0.8180   -1.07528
  0.8200   -1.04203
  0.8220   -0.99084
  0.8240   -0.94152
  0.8260   -0.88942
  0.8280   -0.84890
  0.8300   -0.81177
  0.8320   -0.78819
  0.8340   -0.75955
  0.8360   -0.73198
  0.8380   -0.70905
  0.8400   -0.67941
  0.8420   -0.64866
  0.8440   -0.61292
  0.8460   -0.57321
  0.8480   -0.54008
  0.8500   -0.50321
  0.8520   -0.46983
  0.8540   -0.44693
  0.8560   -0.42064
  0.8580   -0.39663
  0.8600   -0.38242
  0.8620   -0.37605
  0.8640   -0.37239
  0.8660   -0.36953
  0.8680   -0.37142
  0.8700   -0.37375
  0.8720   -0.37334
  0.8740   -0.37580
  0.8760   -0.35595
  0.8780   -0.34537
  0.8800   -0.32255
  0.8820   -0.29294
  0.8840   -0.26421
  0.8860   -0.23758
  0.8880   -0.21372
  0.8900   -0.18922
  0.8920   -0.17184
  0.8940   -0.15772
  0.8960   -0.14016
  0.8980   -0.12699
  0.9000   -0.11505
  0.9020   -0.10615
  0.9040   -0.10030
  0.9060   -0.09458
  0.9080   -0.08752
  0.9100   -0.08486
  0.9120   -0.07683
  0.9140   -0.06538
  0.9160   -0.04419
  0.9180   -0.02810
  0.9200   -0.00314
  0.9220    0.02585
  0.9240    0.05032
  0.9260    0.07482
  0.9280    0.09738
  0.9300    0.11715
  0.9320    0.12295
  0.9340    0.13465
  0.9360    0.12832
  0.9380    0.11696
  0.9400    0.10397
  0.9420    0.09315
