# z (nm)   (kJ/mol)
  0.0740  257.13106
  0.0760  253.61718
  0.0780  251.09692
  0.0800  248.76677
  0.0820  246.46719
  0.0840  244.12466
  0.0860  241.74183
  0.0880  239.35538
  0.0900  236.95414
  0.0920  234.47118
  0.0940  231.89971
  0.0960  229.22236
  0.0980  226.39026
  0.1000  223.37883
  0.1020  220.15504
  0.1040  216.69581
  0.1060  212.99926
  0.1080  209.09735
  0.1100  205.02434
  0.1120  200.82949
  0.1140  196.53350
  0.1160  192.13128
  0.1180  187.60445
  0.1200  182.96895
  0.1220  178.28091
  0.1240  173.64461
  0.1260  169.18317
  0.1280  164.97067
  0.1300  161.03445
  0.1320  157.33523
  0.1340  153.80516
  0.1360  150.37541
  0.1380  146.98000
  0.1400  143.56953
  0.1420  140.11729
  0.1440  136.62034
  0.1460  133.09476
  0.1480  129.57051
  0.1500  126.09699
  0.1520  122.71300
  0.1540  119.43147
  0.1560  116.26290
  0.1580  113.18526
  0.1600  110.16819
  0.1620  107.18319
  0.1640  104.20175
  0.1660  101.21889
  0.1680   98.24807
  0.1700   95.30946
  0.1720   92.42759
  0.1740   89.60901
  0.1760   86.84819
  0.1780   84.13396
  0.1800   81.46115
  0.1820   78.84012
  0.1840   76.30303
  0.1860   73.87321
  0.1880   71.55803
  0.1900   69.33059
  0.1920   67.13259
  0.1940   64.92548
  0.1960   62.66975
  0.1980   60.36183
  0.2000   58.02283
  0.2020   55.68787
  0.2040   53.39590
  0.2060   51.17932
  0.2080   49.06419
  0.2100   47.04604
  0.2120   45.14008
  0.2140   43.30042
  0.2160   41.49071
  0.2180   39.67100
  0.2200   37.81070
  0.2220   35.89673
  0.2240   33.96296
  0.2260   32.05560
  0.2280   30.23572
  0.2300   28.54275
  0.2320   26.98957
  0.2340   25.55889
  0.2360   24.20595
  0.2380   22.87496
  0.2400   21.51970
  0.2420   20.12217
  0.2440   18.68734
  0.2460   17.24211
  0.2480   15.82830
  0.2500   14.48397
  0.2520   13.23095
  0.2540   12.08659
  0.2560   11.04178
  0.2580   10.08914
  0.2600    9.18952
  0.2620    8.32571
  0.2640    7.46271
  0.2660    6.58480
  0.2680    5.69870
  0.2700    4.80689
  0.2720    3.94693
  0.2740    3.13621
  0.2760    2.38827
  0.2780    1.70853
  0.2800    1.08046
  0.2820    0.50449
  0.2840   -0.04209
  0.2860   -0.56584
  0.2880   -1.06598
  0.2900   -1.54203
  0.2920   -2.00452
  0.2940   -2.43171
  0.2960   -2.84929
  0.2980   -3.23571
  0.3000   -3.58690
  0.3020   -3.90473
  0.3040   -4.17836
  0.3060   -4.43056
  0.3080   -4.65813
  0.3100   -4.88104
  0.3120   -5.08954
  0.3140   -5.29173
  0.3160   -5.47969
  0.3180   -5.64561
  0.3200   -5.77627
  0.3220   -5.86433
  0.3240   -5.91348
  0.3260   -5.93453
  0.3280   -5.94863
  0.3300   -5.96845
  0.3320   -6.01344
  0.3340   -6.07295
  0.3360   -6.13162
  0.3380   -6.16804
  0.3400   -6.17144
  0.3420   -6.13742
  0.3440   -6.07107
  0.3460   -5.99844
  0.3480   -5.95019
  0.3500   -5.92979
  0.3520   -5.93900
  0.3540   -5.95595
  0.3560   -5.96960
  0.3580   -5.97183
  0.3600   -5.96436
  0.3620   -5.95031
  0.3640   -5.92999
  0.3660   -5.91554
  0.3680   -5.90625
  0.3700   -5.89751
  0.3720   -5.88638
  0.3740   -5.87396
  0.3760   -5.84977
  0.3780   -5.82485
  0.3800   -5.77989
  0.3820   -5.72200
  0.3840   -5.66060
  0.3860   -5.59173
  0.3880   -5.52586
  0.3900   -5.45860
  0.3920   -5.38495
  0.3940   -5.31655
  0.3960   -5.25483
  0.3980   -5.18706
  0.4000   -5.12019
  0.4020   -5.05463
  0.4040   -4.99093
  0.4060   -4.92305
  0.4080   -4.84921
  0.4100   -4.77838
  0.4120   -4.69628
  0.4140   -4.61884
  0.4160   -4.53559
  0.4180   -4.45094
  0.4200   -4.35735
  0.4220   -4.26389
  0.4240   -4.17382
  0.4260   -4.08376
  0.4280   -3.99053
  0.4300   -3.89767
  0.4320   -3.80851
  0.4340   -3.71571
  0.4360   -3.62701
  0.4380   -3.53143
  0.4400   -3.43992
  0.4420   -3.36054
  0.4440   -3.29830
  0.4460   -3.24455
  0.4480   -3.21028
  0.4500   -3.18521
  0.4520   -3.16166
  0.4540   -3.12664
  0.4560   -3.08238
  0.4580   -3.01355
  0.4600   -2.92863
  0.4620   -2.82699
  0.4640   -2.71181
  0.4660   -2.59780
  0.4680   -2.48335
  0.4700   -2.38774
  0.4720   -2.30640
  0.4740   -2.25506
  0.4760   -2.22240
  0.4780   -2.20387
  0.4800   -2.18218
  0.4820   -2.14699
  0.4840   -2.08882
  0.4860   -2.01903
  0.4880   -1.93018
  0.4900   -1.83132
  0.4920   -1.72682
  0.4940   -1.61371
  0.4960   -1.50249
  0.4980   -1.39488
  0.5000   -1.27954
  0.5020   -1.17281
  0.5040   -1.06833
  0.5060   -0.96808
  0.5080   -0.87239
  0.5100   -0.77637
  0.5120   -0.69287
  0.5140   -0.60123
  0.5160   -0.50997
  0.5180   -0.41799
  0.5200   -0.32748
  0.5220   -0.23561
  0.5240   -0.15049
  0.5260   -0.06419
  0.5280    0.00820
  0.5300    0.07152
  0.5320    0.12635
  0.5340    0.17522
  0.5360    0.22923
  0.5380    0.28579
  0.5400    0.33158
  0.5420    0.37563
  0.5440    0.42536
  0.5460    0.45333
  0.5480    0.47244
  0.5500    0.47783
  0.5520    0.46637
  0.5540    0.44170
  0.5560    0.40618
  0.5580    0.36274
  0.5600    0.31528
  0.5620    0.26961
  0.5640    0.22736
  0.5660    0.19561
  0.5680    0.16546
  0.5700    0.14411
  0.5720    0.11321
  0.5740    0.07721
  0.5760    0.02519
  0.5780   -0.03235
  0.5800   -0.10369
  0.5820   -0.17855
  0.5840   -0.25816
  0.5860   -0.33735
  0.5880   -0.41056
  0.5900   -0.47615
  0.5920   -0.53768
  0.5940   -0.59291
  0.5960   -0.64510
  0.5980   -0.69156
  0.6000   -0.73548
  0.6020   -0.77436
  0.6040   -0.81559
  0.6060   -0.84532
  0.6080   -0.86712
  0.6100   -0.88568
  0.6120   -0.89716
  0.6140   -0.90978
  0.6160   -0.91580
  0.6180   -0.92483
  0.6200   -0.92603
  0.6220   -0.92720
  0.6240   -0.92570
  0.6260   -0.92733
  0.6280   -0.93640
  0.6300   -0.94976
  0.6320   -0.95830
  0.6340   -0.97509
  0.6360   -0.99832
  0.6380   -1.02309
  0.6400   -1.04622
  0.6420   -1.07498
  0.6440   -1.10131
  0.6460   -1.13235
  0.6480   -1.15529
  0.6500   -1.16802
  0.6520   -1.17865
  0.6540   -1.18139
  0.6560   -1.17221
  0.6580   -1.17215
  0.6600   -1.16406
  0.6620   -1.15055
  0.6640   -1.13325
  0.6660   -1.11414
  0.6680   -1.08996
  0.6700   -1.07082
  0.6720   -1.04306
  0.6740   -1.01584
  0.6760   -0.98053
  0.6780   -0.94512
  0.6800   -0.90442
  0.6820   -0.86393
  0.6840   -0.81874
  0.6860   -0.78482
  0.6880   -0.76399
  0.6900   -0.75019
  0.6920   -0.74801
  0.6940   -0.75914
  0.6960   -0.77264
  0.6980   -0.78325
  0.7000   -0.78369
  0.7020   -0.77250
  0.7040   -0.74556
  0.7060   -0.70018
  0.7080   -0.64498
  0.7100   -0.58136
  0.7120   -0.52529
  0.7140   -0.47812
  0.7160   -0.44590
  0.7180   -0.42234
  0.7200   -0.41282
  0.7220   -0.41377
  0.7240   -0.42012
  0.7260   -0.41934
  0.7280   -0.40954
  0.7300   -0.39395
  0.7320   -0.36947
  0.7340   -0.34507
  0.7360   -0.31582
  0.7380   -0.27628
  0.7400   -0.23497
  0.7420   -0.20240
  0.7440   -0.16928
  0.7460   -0.13775
  0.7480   -0.11254
  0.7500   -0.09552
  0.7520   -0.07859
  0.7540   -0.06350
  0.7560   -0.05967
  0.7580   -0.06044
  0.7600   -0.06517
  0.7620   -0.06548
  0.7640   -0.06849
  0.7660   -0.06755
  0.7680   -0.06270
  0.7700   -0.05736
  0.7720   -0.04671
  0.7740   -0.03260
  0.7760   -0.01665
  0.7780    0.00092
  0.7800    0.03311
  0.7820    0.06054
  0.7840    0.09789
  0.7860    0.13390
  0.7880    0.17229
  0.7900    0.21112
  0.7920    0.24048
  0.7940    0.26487
  0.7960    0.27907
  0.7980    0.28398
  0.8000    0.28058
  0.8020    0.27181
  0.8040    0.25551
  0.8060    0.23265
  0.8080    0.20994
  0.8100    0.19180
  0.8120    0.17620
  0.8140    0.17218
  0.8160    0.17018
  0.8180    0.17287
  0.8200    0.18557
  0.8220    0.20273
  0.8240    0.22667
  0.8260    0.25976
  0.8280    0.29277
  0.8300    0.32234
  0.8320    0.35188
  0.8340    0.37943
  0.8360    0.39314
  0.8380    0.39558
  0.8400    0.38305
  0.8420    0.34910
  0.8440    0.30801
  0.8460    0.25698
  0.8480    0.19905
  0.8500    0.13969
  0.8520    0.08602
  0.8540    0.04339
  0.8560    0.02987
  0.8580    0.03017
  0.8600    0.05124
  0.8620    0.08721
  0.8640    0.13073
  0.8660    0.18813
  0.8680    0.23323
  0.8700    0.26168
  0.8720    0.27667
  0.8740    0.26488
  0.8760    0.24672
  0.8780    0.21396
  0.8800    0.17124
  0.8820    0.12870
  0.8840    0.08696
  0.8860    0.05683
  0.8880    0.04277
  0.8900    0.03796
  0.8920    0.04053
  0.8940    0.05430
  0.8960    0.06683
  0.8980    0.08397
  0.9000    0.09874
  0.9020    0.11111
  0.9040    0.12155
  0.9060    0.13466
  0.9080    0.14099
  0.9100    0.14661
  0.9120    0.15580
  0.9140    0.15266
  0.9160    0.14635
  0.9180    0.13562
  0.9200    0.11827
  0.9220    0.10087
  0.9240    0.08098
  0.9260    0.05461
  0.9280    0.03192
  0.9300    0.01789
  0.9320    0.00543
  0.9340   -0.00055
  0.9360    0.00026
  0.9380    0.00791
  0.9400    0.01417
  0.9420    0.02000
  0.9440    0.02132
  0.9460    0.02122
  0.9480    0.01807
  0.9500    0.01119
  0.9520    0.00470
  0.9540   -0.00954
  0.9560   -0.02034
  0.9580   -0.02650
