# z (nm)   (kJ/mol)
  0.0760  265.24857
  0.0780  262.78548
  0.0800  260.09347
  0.0820  257.64085
  0.0840  255.08661
  0.0860  252.52461
  0.0880  249.96640
  0.0900  247.33719
  0.0920  244.70777
  0.0940  242.00361
  0.0960  239.23542
  0.0980  236.38456
  0.1000  233.43261
  0.1020  230.37473
  0.1040  227.19244
  0.1060  223.87400
  0.1080  220.41384
  0.1100  216.81095
  0.1120  213.05713
  0.1140  209.15285
  0.1160  205.10177
  0.1180  200.90129
  0.1200  196.56929
  0.1220  192.12338
  0.1240  187.57987
  0.1260  182.96994
  0.1280  178.32262
  0.1300  173.68165
  0.1320  169.07275
  0.1340  164.52608
  0.1360  160.05913
  0.1380  155.68412
  0.1400  151.39636
  0.1420  147.19137
  0.1440  143.06703
  0.1460  139.01508
  0.1480  135.04279
  0.1500  131.15659
  0.1520  127.37395
  0.1540  123.72889
  0.1560  120.23755
  0.1580  116.91041
  0.1600  113.72287
  0.1620  110.62703
  0.1640  107.55484
  0.1660  104.43136
  0.1680  101.21719
  0.1700   97.90147
  0.1720   94.50721
  0.1740   91.07089
  0.1760   87.64736
  0.1780   84.27528
  0.1800   80.98706
  0.1820   77.79830
  0.1840   74.71859
  0.1860   71.74087
  0.1880   68.85830
  0.1900   66.05592
  0.1920   63.31693
  0.1940   60.63792
  0.1960   57.98722
  0.1980   55.36698
  0.2000   52.76200
  0.2020   50.17587
  0.2040   47.60274
  0.2060   45.05300
  0.2080   42.53455
  0.2100   40.07151
  0.2120   37.68004
  0.2140   35.37379
  0.2160   33.14882
  0.2180   31.01026
  0.2200   28.92471
  0.2220   26.88862
  0.2240   24.88899
  0.2260   22.92416
  0.2280   20.99954
  0.2300   19.11714
  0.2320   17.27576
  0.2340   15.46564
  0.2360   13.68787
  0.2380   11.94001
  0.2400   10.22082
  0.2420    8.53431
  0.2440    6.90037
  0.2460    5.35194
  0.2480    3.90461
  0.2500    2.56736
  0.2520    1.31308
  0.2540    0.10414
  0.2560   -1.08522
  0.2580   -2.29039
  0.2600   -3.50525
  0.2620   -4.71844
  0.2640   -5.90738
  0.2660   -7.03430
  0.2680   -8.08045
  0.2700   -9.02213
  0.2720   -9.88971
  0.2740  -10.69888
  0.2760  -11.46876
  0.2780  -12.22153
  0.2800  -12.95995
  0.2820  -13.67804
  0.2840  -14.37382
  0.2860  -15.03969
  0.2880  -15.67320
  0.2900  -16.26517
  0.2920  -16.82511
  0.2940  -17.34761
  0.2960  -17.84336
  0.2980  -18.28576
  0.3000  -18.68732
  0.3020  -19.03251
  0.3040  -19.32843
  0.3060  -19.58098
  0.3080  -19.79979
  0.3100  -20.00020
  0.3120  -20.21017
  0.3140  -20.43731
  0.3160  -20.68497
  0.3180  -20.94699
  0.3200  -21.20219
  0.3220  -21.42342
  0.3240  -21.57913
  0.3260  -21.66134
  0.3280  -21.66919
  0.3300  -21.62654
  0.3320  -21.57724
  0.3340  -21.54389
  0.3360  -21.55694
  0.3380  -21.59399
  0.3400  -21.62957
  0.3420  -21.61619
  0.3440  -21.49522
  0.3460  -21.25621
  0.3480  -20.92034
  0.3500  -20.61193
  0.3520  -20.57398
  0.3540  -21.01347
  0.3560  -21.60076
  0.3580  -21.58705
  0.3600  -20.76619
  0.3620  -19.79107
  0.3640  -19.19732
  0.3660  -18.94776
  0.3680  -18.83595
  0.3700  -18.71134
  0.3720  -18.55125
  0.3740  -18.34846
  0.3760  -18.10707
  0.3780  -17.83082
  0.3800  -17.52447
  0.3820  -17.19103
  0.3840  -16.84080
  0.3860  -16.48852
  0.3880  -16.14475
  0.3900  -15.81033
  0.3920  -15.50819
  0.3940  -15.21286
  0.3960  -14.94797
  0.3980  -14.68895
  0.4000  -14.44273
  0.4020  -14.20322
  0.4040  -13.96789
  0.4060  -13.73382
  0.4080  -13.51822
  0.4100  -13.30739
  0.4120  -13.10916
  0.4140  -12.91953
  0.4160  -12.73882
  0.4180  -12.57082
  0.4200  -12.41220
  0.4220  -12.26269
  0.4240  -12.11901
  0.4260  -11.98245
  0.4280  -11.85462
  0.4300  -11.73866
  0.4320  -11.63476
  0.4340  -11.54376
  0.4360  -11.46225
  0.4380  -11.38647
  0.4400  -11.30833
  0.4420  -11.23730
  0.4440  -11.15946
  0.4460  -11.07604
  0.4480  -10.99167
  0.4500  -10.89601
  0.4520  -10.79599
  0.4540  -10.68962
  0.4560  -10.58188
  0.4580  -10.47871
  0.4600  -10.38027
  0.4620  -10.28927
  0.4640  -10.20730
  0.4660  -10.13399
  0.4680  -10.06387
  0.4700  -10.00243
  0.4720   -9.93322
  0.4740   -9.85999
  0.4760   -9.78118
  0.4780   -9.69751
  0.4800   -9.60417
  0.4820   -9.50706
  0.4840   -9.40686
  0.4860   -9.30034
  0.4880   -9.19266
  0.4900   -9.08231
  0.4920   -8.97863
  0.4940   -8.87292
  0.4960   -8.77099
  0.4980   -8.66399
  0.5000   -8.54963
  0.5020   -8.43102
  0.5040   -8.30280
  0.5060   -8.16716
  0.5080   -8.02719
  0.5100   -7.87882
  0.5120   -7.73613
  0.5140   -7.59537
  0.5160   -7.45891
  0.5180   -7.32895
  0.5200   -7.20031
  0.5220   -7.08214
  0.5240   -6.96111
  0.5260   -6.84739
  0.5280   -6.72868
  0.5300   -6.60280
  0.5320   -6.47147
  0.5340   -6.33363
  0.5360   -6.19799
  0.5380   -6.05956
  0.5400   -5.92156
  0.5420   -5.78972
  0.5440   -5.65650
  0.5460   -5.52719
  0.5480   -5.41004
  0.5500   -5.28508
  0.5520   -5.17538
  0.5540   -5.07056
  0.5560   -4.96470
  0.5580   -4.86075
  0.5600   -4.75956
  0.5620   -4.65791
