# z (nm)   (kJ/mol)
  0.0760  272.05597
  0.0780  268.67897
  0.0800  266.25086
  0.0820  263.84931
  0.0840  261.35838
  0.0860  258.97119
  0.0880  256.58944
  0.0900  254.15662
  0.0920  251.71721
  0.0940  249.24512
  0.0960  246.75162
  0.0980  244.18397
  0.1000  241.57452
  0.1020  238.88035
  0.1040  236.10183
  0.1060  233.22004
  0.1080  230.22143
  0.1100  227.09051
  0.1120  223.81910
  0.1140  220.40591
  0.1160  216.84868
  0.1180  213.15417
  0.1200  209.32785
  0.1220  205.38282
  0.1240  201.33233
  0.1260  197.19218
  0.1280  192.98640
  0.1300  188.73276
  0.1320  184.45209
  0.1340  180.15268
  0.1360  175.86676
  0.1380  171.60041
  0.1400  167.37279
  0.1420  163.19087
  0.1440  159.06362
  0.1460  154.99626
  0.1480  150.99509
  0.1500  147.06206
  0.1520  143.20265
  0.1540  139.41854
  0.1560  135.71059
  0.1580  132.08450
  0.1600  128.54285
  0.1620  125.09864
  0.1640  121.74971
  0.1660  118.50228
  0.1680  115.35373
  0.1700  112.29189
  0.1720  109.29969
  0.1740  106.35653
  0.1760  103.42752
  0.1780  100.49002
  0.1800   97.52000
  0.1820   94.50842
  0.1840   91.46996
  0.1860   88.42908
  0.1880   85.42588
  0.1900   82.48557
  0.1920   79.63449
  0.1940   76.86716
  0.1960   74.17612
  0.1980   71.53008
  0.2000   68.90000
  0.2020   66.25775
  0.2040   63.60260
  0.2060   60.94256
  0.2080   58.29207
  0.2100   55.68428
  0.2120   53.14812
  0.2140   50.71863
  0.2160   48.39484
  0.2180   46.17793
  0.2200   44.03950
  0.2220   41.95992
  0.2240   39.91279
  0.2260   37.87063
  0.2280   35.82193
  0.2300   33.77976
  0.2320   31.76017
  0.2340   29.77893
  0.2360   27.86113
  0.2380   26.02459
  0.2400   24.28229
  0.2420   22.62885
  0.2440   21.04953
  0.2460   19.52118
  0.2480   18.01916
  0.2500   16.52535
  0.2520   15.01744
  0.2540   13.49227
  0.2560   11.97481
  0.2580   10.48276
  0.2600    9.03754
  0.2620    7.67058
  0.2640    6.38793
  0.2660    5.19484
  0.2680    4.08733
  0.2700    3.03843
  0.2720    2.03136
  0.2740    1.04466
