# z (nm)   (kJ/mol)
  0.0740  254.41828
  0.0760  252.23006
  0.0780  250.08174
  0.0800  247.73734
  0.0820  245.61116
  0.0840  243.43281
  0.0860  241.26159
  0.0880  239.00844
  0.0900  236.73037
  0.0920  234.39946
  0.0940  232.02732
  0.0960  229.57431
  0.0980  227.04514
  0.1000  224.40782
  0.1020  221.64700
  0.1040  218.76145
  0.1060  215.74121
  0.1080  212.59074
  0.1100  209.29921
  0.1120  205.87256
  0.1140  202.31278
  0.1160  198.62545
  0.1180  194.81392
  0.1200  190.87814
  0.1220  186.82675
  0.1240  182.66745
  0.1260  178.41889
  0.1280  174.11360
  0.1300  169.79676
  0.1320  165.52806
  0.1340  161.35798
  0.1360  157.34283
  0.1380  153.50537
  0.1400  149.84392
  0.1420  146.32998
  0.1440  142.90660
  0.1460  139.52802
  0.1480  136.15620
  0.1500  132.77608
  0.1520  129.39989
  0.1540  126.05180
  0.1560  122.75838
  0.1580  119.54000
  0.1600  116.41035
  0.1620  113.35762
  0.1640  110.36127
  0.1660  107.38513
  0.1680  104.38221
  0.1700  101.32404
  0.1720   98.20661
  0.1740   95.07274
  0.1760   91.97216
  0.1780   88.97776
  0.1800   86.13575
  0.1820   83.46338
  0.1840   80.94089
  0.1860   78.51420
  0.1880   76.11647
  0.1900   73.68432
  0.1920   71.18593
  0.1940   68.61208
  0.1960   65.99842
  0.1980   63.36916
  0.2000   60.78147
  0.2020   58.26194
  0.2040   55.83601
  0.2060   53.53036
  0.2080   51.33004
  0.2100   49.25375
  0.2120   47.27892
  0.2140   45.39776
  0.2160   43.58433
  0.2180   41.79473
  0.2200   39.98499
  0.2220   38.10003
  0.2240   36.13912
  0.2260   34.13429
  0.2280   32.17019
  0.2300   30.30176
  0.2320   28.58999
  0.2340   27.03914
  0.2360   25.59766
  0.2380   24.21544
  0.2400   22.84977
  0.2420   21.47495
  0.2440   20.11810
  0.2460   18.80778
  0.2480   17.54740
  0.2500   16.34494
  0.2520   15.19266
  0.2540   14.07168
  0.2560   12.98292
  0.2580   11.92086
  0.2600   10.89946
  0.2620    9.92198
  0.2640    9.00070
  0.2660    8.14962
  0.2680    7.36646
  0.2700    6.65993
  0.2720    6.00601
  0.2740    5.40186
  0.2760    4.80846
  0.2780    4.21647
  0.2800    3.63004
  0.2820    3.03515
  0.2840    2.45112
  0.2860    1.88912
  0.2880    1.35394
  0.2900    0.86114
  0.2920    0.42498
  0.2940    0.03468
  0.2960   -0.29830
  0.2980   -0.58957
  0.3000   -0.85183
  0.3020   -1.11806
  0.3040   -1.38822
  0.3060   -1.67302
  0.3080   -1.95875
  0.3100   -2.23137
  0.3120   -2.48204
  0.3140   -2.70246
  0.3160   -2.89549
  0.3180   -3.06157
  0.3200   -3.20740
  0.3220   -3.34208
  0.3240   -3.46612
  0.3260   -3.59083
  0.3280   -3.71043
  0.3300   -3.81636
  0.3320   -3.90949
  0.3340   -3.98815
  0.3360   -4.05372
  0.3380   -4.10342
  0.3400   -4.13397
  0.3420   -4.14968
  0.3440   -4.15601
  0.3460   -4.13696
  0.3480   -4.09785
  0.3500   -4.03820
  0.3520   -3.96036
  0.3540   -3.87777
  0.3560   -3.79298
  0.3580   -3.72245
  0.3600   -3.67409
  0.3620   -3.65194
  0.3640   -3.66515
  0.3660   -3.69092
  0.3680   -3.72243
  0.3700   -3.73516
  0.3720   -3.72258
  0.3740   -3.68611
  0.3760   -3.63510
  0.3780   -3.59255
  0.3800   -3.58011
  0.3820   -3.60334
  0.3840   -3.67535
  0.3860   -3.78990
  0.3880   -3.93697
  0.3900   -4.09204
  0.3920   -4.24297
  0.3940   -4.37731
  0.3960   -4.47424
  0.3980   -4.54189
  0.4000   -4.57677
  0.4020   -4.57720
  0.4040   -4.57177
  0.4060   -4.56350
  0.4080   -4.54800
  0.4100   -4.54379
  0.4120   -4.56070
  0.4140   -4.58884
  0.4160   -4.63656
  0.4180   -4.69740
  0.4200   -4.75625
  0.4220   -4.80268
  0.4240   -4.82047
  0.4260   -4.80601
  0.4280   -4.74117
  0.4300   -4.63934
  0.4320   -4.50941
  0.4340   -4.36190
  0.4360   -4.20403
  0.4380   -4.05782
  0.4400   -3.92666
  0.4420   -3.80263
  0.4440   -3.69299
  0.4460   -3.58173
  0.4480   -3.47173
  0.4500   -3.33938
  0.4520   -3.18328
  0.4540   -3.00774
  0.4560   -2.80879
  0.4580   -2.58205
